log_dir,distinct_subplot_count,subplot_ids
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0596_2/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['5290071424_5290237376', '5290071424_5291042448', '5290071424_5291245440', '5290071424_5290233152', '5290071424_5290880192', '5290071424_5291410880']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0598_1/annotations/t2v_notebook_true/annotation_0000_log,16.0,"['4962644144_4962635504', '5176222416_4963083008', '4961328000_4961669856', '4964105392_4963755280', '4961328000_4422554672', '4964105392_4964909424', '4962929744_5181309248', '5176278672_5183954896', '5176278672_5179985648', '4963077584_4965376624', '5180721584_5181536544', '5180721584_5226957232', '5176222416_5177938704', '4963077584_4963471472', '4962644144_4961681136', '4962929744_5180342048']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0600_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5365227568_5366643552']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0600_1/annotations/t2v_notebook_true/annotation_0001_log,6.0,"['4419927072_4821381200', '4419927072_4821376976', '4822264688_4822454816', '4822264688_4822464464', '4822264688_4822023584', '4822264688_4822644304']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0602_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5562360240_5575518464']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0602_1/annotations/t2v_notebook_true/annotation_0001_log,2.0,"['5160363760_6047178272', '5160363760_6047724032']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0605_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4527469632_4962161472', '4527469632_4961929456', '4527469632_4964067872', '4527469632_4961933392']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0607_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4748044832_5627983968']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0611_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4387067024_4871079600']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0616_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4452908976_5094721680']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0620_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5596075536_6099595584', '5596075536_6099591312']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0625_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5047368832_4741676736', '5047368832_5973758352']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0626_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4546098624_4944286768', '4944286624_4945488032', '4945706496_4945697040']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0626_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['5478140816_5481629408', '5482450672_5484019392', '5481633824_5483167920', '5482450912_5483658320']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0629_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['5052843504_5054885104', '5052843504_5052991680', '5052843504_5052998592', '5052843504_5054684560', '5052843504_5052998880']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0631_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5468740240_5466761232']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0636_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5414259792_5024676704']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0637_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4393152448_5147300480']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0638_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5283339376_5291507200']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0639_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4696512544_4961688496', '4696512544_4961688544']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0639_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4424882640_5608448624', '4424882640_5607894928', '4424882640_5605433536', '4424882640_5604933600']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0639_3/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5010790432_5052278128', '5010790432_5050946464', '5010790432_5052275872']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0641_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4378579056_5678747808', '4378579056_5678751936']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0641_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5090045792_5090496720', '5090045792_5090503392']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0645_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4940245824_4971186704']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0648_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4498703904_5676483024', '4498703904_5673914720']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0649_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5236880160_4389650112']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0652_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5445514448_5446015632']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0652_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4391245808_4936171248']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0655_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4357653808_5344020864']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0655_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4683863520_5375367584']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0655_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['4506904736_5632148256']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0655_1/annotations/t2v_notebook_true/annotation_0003_log,1.0,['4493946096_4964100064']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0660_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4365507168_4692068592']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0663_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4491763424_4962163344', '4491763424_4962170736']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0665_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5436000784_5436046896']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0666_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5193782032_5193943184']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0667_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5034127968_5034125952']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0668_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4404893872_5581318832']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0672_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5095095952_5560127552', '5095095952_5556208128']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0675_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5229488048_4426931792']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0679_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4390093648_5632317712']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0681_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['6046321408_6051390112', '6046321408_6051393088']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0684_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4422260480_5103126192']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0689_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5613688672_5614306704']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0690_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5346269504_5347324224', '5346269504_5347119600', '5346269504_5347122960']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0690_1/annotations/t2v_notebook_true/annotation_0001_log,3.0,"['6011449472_6048525456', '6011449472_6049462944', '6011449472_6048521328']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0693_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4850086208_5685221600']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0693_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5027357824_5027502400']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0699_1/annotations/t2v_notebook_true/annotation_0000_log,8.0,"['4402862880_5712405104', '4402862880_5713620544', '4402862880_5713009968', '4402862880_5713760320', '4402862880_5712405152', '4402862880_5713016736', '4402862880_5713223632', '4402862880_5714129936']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0702_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['4358970624_5092830592', '5079621200_5079619376', '5095873216_5096151984', '5096319616_5094383136', '5095150544_5095008800']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0705_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4386456496_5569869776']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0706_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['6251979568_6312084160', '6251979568_6311721200', '6251979568_6311719232']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0708_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4394566864_5200090784', '4394566864_5197633760']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0709_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5359788512_5360118112']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0709_1/annotations/t2v_notebook_true/annotation_0001_log,20.0,"['13267332336_13267450864', '13267332336_13267445632', '13267332336_13323714144', '13267332336_13323706176', '13267332336_13342210912', '13267332336_13342619600', '13267332336_13270436512', '13267332336_13342408528', '13267332336_13322822544', '13267332336_13267332912', '13267332336_13270287040', '13267332336_13342845568', '13267332336_13341964000', '13267332336_13341571264', '13267332336_13322820432', '13267332336_13341339632', '13267332336_13267527888', '13267332336_13340942096', '13267332336_13267324368', '13267332336_13341567520']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0709_1/annotations/t2v_notebook_true/annotation_0002_log,3.0,"['4470098160_5674656464', '4470098160_5676689952', '4470098160_4355190912']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0712_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['12900931088_12905910096', '12900931088_12905910144', '12900931088_12906908896', '12900931088_12906313824', '12900931088_12906313104', '12900931088_12906114240']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0712_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4956602240_4957267360', '4956602240_4956827248']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0716_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4852700976_5476534608', '4852700976_5476534560', '4852700976_5476738272']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0717_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5005175184_6084778928', '5005175184_6084932672', '5005175184_6084783200']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0717_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['6064022608_6064024240', '6064022608_6073405840', '6064022608_6064029040', '6064022608_6064224928']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0720_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4774431488_5670467152']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0721_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4542598176_5336156640']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0727_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4536148304_5094322160', '4536148304_5094322208', '4536148304_5096365792']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0727_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4700779344_5077594624', '4700779344_5077595104']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0730_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5086191424_5092855008']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0737_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['6282381408_6282379440', '6117791536_6128285216', '12920172240_6131799424', '12902571696_12902768352']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0749_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4675008656_5233739392']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0754_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5279027792_5278675216']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0755_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4355015648_5072135344', '4355015648_5068309184', '4355015648_5074181952']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0758_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4367590816_4912663344']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0761_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4608220800_6013668480']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0768_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4398290304_5025549728']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0769_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5281275856_5281666192', '5281275856_5282621024', '5281275856_5281485824']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0771_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4612586576_5489264832', '4612586576_5489268864', '4612586576_5490059904', '4612586576_5490263008', '4612586576_5490274816', '4612586576_5489894288']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0773_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5457681520_4682680320']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0775_1/annotations/t2v_notebook_true/annotation_0000_log,10.0,"['4498714656_5111549152', '4498714656_5114365424', '4498714656_5111549104', '4498714656_5111554720', '4498714656_5114929776', '4498714656_5114723504', '4498714656_5111799376', '4498714656_5113946208', '4498714656_5115299792', '4498714656_5114176160']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0776_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4434185824_5613734560']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0777_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5184134928_5642678160']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0780_1/annotations/t2v_notebook_true/annotation_0000_log,10.0,"['4702991856_5681493632', '4702991856_5682434112', '4702991856_5681872528', '4702991856_5680892000', '4702991856_5680896608', '4702991856_5681129152', '4702991856_5681294672', '4702991856_5681691104', '4702991856_5682037008', '4702991856_5681869408']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0788_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5343272336_5343482592']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0791_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['6250492320_6262212512', '6250492320_6262785616', '6250492320_6250246080']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0795_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4894630800_4963191072']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0801_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4466593904_5039098912']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0803_1/annotations/t2v_notebook_true/annotation_0000_log,15.0,"['5352411584_5353343696', '5352411584_5354060544', '5352411584_5355515072', '5352411584_5355659312', '5352411584_5353522048', '5352411584_5353874896', '5352411584_5353346096', '5352411584_5352413792', '5352411584_5354322640', '5352411584_5354717264', '5352411584_5353867600', '5352411584_5352419648', '5352411584_5354310688', '5352411584_5352698224', '5352411584_5352420992']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0806_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0807_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4536939056_5211857376', '4536939056_5211861744']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0814_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5602245952_5602245040']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0814_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['5709962976_5709419088']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0826_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5277068528_5277584752']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0834_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5131004448_5477075232']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0836_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4595323280_5241342672', '4595323280_5241342624', '4595323280_5251449728', '4595323280_5250519680', '4595323280_5243865328', '4595323280_5241606784']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0844_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4401587664_5580198432']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0846_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4383999280_5579230576']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0848_1/annotations/t2v_notebook_true/annotation_0000_log,8.0,"['6064392384_6074221872', '6064392384_6074783056', '6064392384_6074379360', '6064392384_6074222736', '6064392384_6074784448', '6064392384_6109263872', '6064392384_6109461920', '6064392384_6075099968']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0851_1/annotations/t2v_notebook_true/annotation_0000_log,7.0,"['4494116912_4928091344', '4494116912_4928080736', '4494116912_4927663920', '4494116912_4928589024', '4494116912_4927866256', '4494116912_4927664448', '4494116912_4928252352']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0853_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4611282064_4937568944', '4611282064_4937569088']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0864_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4456062784_4907437376']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0874_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4958993296_5390047696']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0875_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4401339024_4938004288']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0876_2/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0876_3/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0882_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4363566928_5223868288']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0891_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4510266816_5211410736']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0892_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4390805456_5312792000']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0894_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5464031600_5468208736']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0895_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4940065696_4954282112']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0895_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5178788128_5186458912']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0901_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4526939968_5393533024']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0905_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['5606162752_5612726336', '5606162752_5616812208', '5612941200_5620320016', '5619990016_5621640768', '5619990016_5622377184', '5619990016_5620276096']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0907_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4797017952_5549815136', '4797017952_5549804576']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0909_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4695401744_5610620736']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0911_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4579159328_5242767744']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0914_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4523419232_4980460384']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0914_2/annotations/t2v_notebook_true/annotation_0000_log,7.0,"['5084145008_5086456832', '5084145008_5088501904', '5084145008_5089055648', '5084145008_5087790096', '5084145008_5087726336', '5084145008_5086631440', '5084145008_5086628176']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0921_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5046519760_4490455824', '4778955776_5047018144']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0924_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0925_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5453016544_5455471024']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0929_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4425650768_5127310320']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0931_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4362634448_4954720784', '4362634448_4954902208', '4362634448_4954322320', '4362634448_4954322848']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0934_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4870960144_5577086768']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0935_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5294490256_5304480304']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0936_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4513140992_5107439216']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0936_3/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4737596016_5344502720']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0939_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4510013088_5287290464']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0942_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4939543664_5145639824']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0942_1/annotations/t2v_notebook_true/annotation_0001_log,2.0,"['5909756912_5909988464', '5909756912_5910316768']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0943_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4492313040_4960208800']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0944_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4419928144_5100985168', '4419928144_5100980896']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0945_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4777117024_5609982576']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0946_1/annotations/t2v_notebook_true/annotation_0000_log,18.0,"['4435679312_6050613296', '4435679312_6052494848', '4435679312_6052484672', '4435679312_6050613824', '4435679312_6055589024', '4435679312_6055410288', '4435679312_6052868560', '4435679312_6053447824', '4435679312_6052486544', '4435679312_6053034656', '4435679312_6053032736', '4435679312_6053992000', '4435679312_6053791312', '4435679312_6054387328', '4435679312_6054203936', '4435679312_6050617568', '4435679312_6055195856', '4435679312_6052671184']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0946_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4607387520_4961719680', '4607387520_4962074160', '4607387520_4961724000', '4607387520_4962450224']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0948_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4435371088_5203773920']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0948_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4427828256_4973103200']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0949_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4525711840_5166716000', '4525711840_5167153328', '4525711840_5166272960']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0953_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4391083888_4944619440']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0954_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4366546848_4911100608']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0960_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4428751376_4963765664', '4428751376_4963775696']"
